price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,month,day,distance
326000.0,5,2.75,2166.0,6342,2.0,0,0,3,8,0,2013,2014,98042,47.3461,-122.152,2014,8,28,32.21290455627874
310000.0,5,3.0,1880.0,5000,1.0,0,0,3,7,780,1997,2014,98106,47.5453,-122.363,2014,6,12,7.279206711181268
525000.0,4,2.0,2260.0,7680,1.0,0,0,4,7,1130,1947,2015,98177,47.7193,-122.361,2015,4,21,12.524857552497755
350000.0,3,2.25,2010.0,4400,1.5,0,0,3,7,0,1986,2015,98055,47.4735,-122.189,2015,4,3,18.549883083531018
936000.0,4,2.5,3330.0,8897,2.0,0,0,3,10,0,2001,2015,98074,47.6484,-122.08,2015,4,2,19.642105747358062
226000.0,3,1.0,1520.0,7200,1.0,0,0,3,7,490,1954,2014,98166,47.4527,-122.352,2014,11,29,17.316197537009362
1250000.0,5,3.5,3510.0,4798,2.0,0,0,3,10,810,2008,2015,98105,47.669,-122.282,2015,5,1,7.86486187309536
428000.0,3,1.75,1580.0,213008,1.0,0,2,4,7,0,1985,2014,98022,47.2303,-121.936,2014,8,19,51.63246773730527
329932.0,3,1.5,1460.0,5040,1.0,0,0,3,7,360,1971,2014,98133,47.7112,-122.357,2014,5,29,11.589798430064839
539000.0,3,1.5,1460.0,5040,1.0,0,0,3,7,360,1971,2015,98133,47.7112,-122.357,2015,1,20,11.589798430064839
275000.0,3,1.75,1650.0,7700,1.0,0,0,4,8,0,1977,2015,98023,47.3155,-122.365,2015,3,10,32.60319104339129
590000.0,4,2.5,2660.0,35010,2.0,0,2,3,9,0,1993,2014,98045,47.4816,-121.714,2014,9,10,48.69629144196815
782000.0,4,2.5,3510.0,24604,2.0,0,0,3,10,0,1997,2015,98053,47.6772,-122.056,2015,1,23,22.284664313990245
575000.0,4,2.5,2120.0,9603,2.0,0,0,3,8,0,1985,2014,98027,47.5348,-122.053,2014,6,16,22.679610759515914
509000.0,3,2.25,1780.0,9315,2.0,0,0,3,7,0,1996,2015,98133,47.7484,-122.353,2015,1,14,15.667311437403788
290000.0,4,2.5,2000.0,13300,1.0,0,0,4,7,800,1968,2014,98001,47.353,-122.294,2014,5,9,28.524415461329355
305240.0,3,1.0,1300.0,9000,1.0,0,0,3,7,0,1956,2014,98133,47.7352,-122.337,2014,7,28,14.14321509066131
555000.0,3,2.0,2180.0,4976,1.5,0,2,4,8,500,1930,2014,98126,47.573,-122.38,2014,6,10,5.144078475628521
317000.0,3,2.0,1790.0,8228,1.0,0,0,3,7,400,1980,2014,98058,47.4658,-122.172,2014,7,25,20.00240722027078
430000.0,3,2.0,1910.0,5040,1.5,0,0,3,8,0,1971,2014,98074,47.6312,-122.061,2014,6,13,20.710168212171336
850000.0,2,1.5,1800.0,4144,1.0,0,4,4,7,900,1962,2015,98116,47.5934,-122.39,2015,2,24,4.420723656707712
469000.0,3,2.25,2620.0,10659,1.0,0,0,3,7,960,1976,2014,98155,47.7643,-122.273,2014,11,26,17.99059242191283
327200.0,2,2.0,1440.0,8425,1.0,0,0,4,6,0,1942,31,98168,47.4831,-122.296,2014,7,30,14.197383478857404
835000.0,3,3.0,2790.0,12523,2.0,1,4,4,8,1190,1977,2014,98198,47.3571,-122.324,2014,6,12,27.912869703900686
360000.0,4,2.5,2340.0,13445,2.0,0,0,3,8,0,1990,2014,98042,47.374,-122.125,2014,9,3,30.437586283348764
372000.0,4,2.5,2070.0,8658,2.0,0,0,3,8,0,1999,2014,98178,47.5072,-122.257,2014,12,11,12.651771171674897
453000.0,3,1.0,2160.0,11484,1.5,0,0,4,7,0,1968,2015,98034,47.7277,-122.185,2015,3,26,17.423056259962937
275000.0,2,1.75,2090.0,11317,1.0,0,0,5,7,1000,1931,2014,98188,47.4594,-122.279,2014,8,13,17.0545110334609
475000.0,4,2.5,2040.0,7260,2.0,0,0,4,7,0,1963,2014,98133,47.7399,-122.332,2014,7,2,14.667082191971339
310000.0,4,2.75,1950.0,9720,1.0,0,0,3,7,550,1986,2015,98031,47.3969,-122.205,2015,2,13,25.42969817655641
173000.0,4,2.0,1200.0,8460,1.0,0,0,5,7,0,1957,2015,98188,47.4413,-122.277,2015,2,10,19.045203810904248
313500.0,5,3.0,2240.0,94960,1.0,0,0,3,6,0,1985,2015,98045,47.481,-121.788,2015,4,3,43.42995815125363
345000.0,3,2.5,1360.0,1489,2.0,0,0,3,8,0,2007,2014,98126,47.549,-122.372,2014,7,29,7.119859394484347
436000.0,3,1.5,1500.0,10200,1.0,0,0,3,8,200,1955,2015,98177,47.7598,-122.359,2015,3,16,16.97197788351101
244500.0,2,1.75,1300.0,14500,1.0,0,0,3,6,650,1939,2014,98168,47.4989,-122.329,2014,9,24,12.141635703123713
206000.0,3,1.75,1140.0,9800,1.0,0,0,4,7,0,1968,2014,98001,47.3063,-122.27,2014,7,11,33.90482334626756
890000.0,4,2.5,2930.0,9158,2.0,0,0,3,9,0,2005,2015,98052,47.7065,-122.13,2015,4,21,18.869420771660728
329950.0,4,2.25,2140.0,8874,2.0,0,0,3,8,0,1986,2015,98092,47.2654,-122.217,2015,1,22,39.119786543204086
250000.0,3,1.75,1628.0,213008,1.0,0,0,3,7,0,1996,2015,98092,47.2558,-122.122,2015,2,17,42.319478558211635
246000.0,3,2.0,1990.0,203861,1.0,0,0,3,7,0,1949,2014,98022,47.2507,-122.039,2014,10,27,45.55121655624641
440000.0,3,1.75,1950.0,19747,1.0,0,0,3,7,800,1979,2014,98072,47.7685,-122.162,2014,7,16,22.056026047927926
395000.0,4,1.75,1910.0,8117,1.0,0,0,3,7,450,1975,2014,98072,47.7344,-122.173,2014,9,24,18.57269400968825
305000.0,3,1.0,820.0,5150,1.0,0,0,5,6,0,1918,2014,98118,47.5514,-122.284,2014,9,26,7.372772776133786
160000.0,3,2.25,1470.0,8682,1.0,0,0,3,7,310,1985,2014,98003,47.2729,-122.299,2014,9,23,37.362007164574706
269000.0,3,2.25,1470.0,8682,1.0,0,0,3,7,310,1985,2015,98003,47.2729,-122.299,2015,2,26,37.362007164574706
169500.0,3,1.0,1060.0,10023,1.0,0,0,3,6,0,1962,2014,98023,47.2869,-122.36,2014,8,11,35.75493299315676
690500.0,4,2.75,3130.0,8920,2.0,0,0,3,8,0,2014,2014,98155,47.7397,-122.316,2014,12,5,14.713081847166205
245560.0,2,1.5,1260.0,9693,1.0,0,0,3,7,0,1957,2014,98177,47.7775,-122.365,2014,12,3,18.977908606514237
345000.0,4,2.75,2200.0,13498,2.0,0,0,3,8,0,1987,2015,98023,47.3148,-122.35,2015,3,11,32.622861551924785
383000.0,4,1.75,2580.0,19607,1.0,0,2,4,8,1290,1958,2014,98056,47.5067,-122.197,2014,10,15,15.310385997330958
388500.0,3,2.25,1350.0,944,2.0,0,0,3,8,300,2007,2014,98144,47.5997,-122.312,2014,8,27,1.9675634584601331
250000.0,3,1.75,1350.0,8548,1.0,0,0,3,7,0,1985,2014,98003,47.3179,-122.33,2014,9,18,32.261432180947715
455500.0,3,1.75,2290.0,19000,1.0,0,0,4,9,640,1973,2015,98042,47.3837,-122.158,2015,2,3,28.271676427807332
672000.0,3,1.0,1220.0,8573,1.0,0,0,4,7,0,1954,2014,98004,47.6088,-122.193,2014,12,1,10.65818501738556
550000.0,4,1.5,2750.0,128502,1.0,0,0,2,7,1250,1958,2014,98055,47.4345,-122.198,2014,6,30,21.87101605805684
487000.0,3,1.75,1430.0,12632,1.0,0,0,3,7,0,1959,2015,98008,47.6371,-122.123,2015,5,6,16.226804560417737
291375.0,4,2.5,2220.0,6233,2.0,0,0,3,7,0,2001,2014,98059,47.4887,-122.15,2014,8,20,19.21324648389897
225000.0,3,1.0,1490.0,15850,1.0,0,0,3,7,0,1946,2015,98133,47.7411,-122.347,2015,3,4,14.825095764639258
519950.0,5,3.5,2440.0,10200,2.0,0,0,4,7,0,1974,2014,98075,47.5814,-122.003,2014,11,11,25.08322224450729
250000.0,3,2.5,2070.0,8400,2.0,0,0,4,8,0,1990,2014,98002,47.3099,-122.206,2014,8,26,34.54176678668636
614950.0,3,1.0,1500.0,2400,1.5,0,0,5,7,0,1900,2014,98119,47.6333,-122.362,2014,9,18,3.456983217056001
599500.0,4,2.25,2020.0,10260,2.0,0,0,4,7,0,1984,2015,98052,47.6801,-122.114,2015,1,14,18.40597972161036
625000.0,4,1.5,2190.0,13660,1.0,0,3,3,8,0,1952,2014,98177,47.7658,-122.37,2014,9,24,17.737799976682748
248500.0,2,1.0,780.0,10064,1.0,0,0,4,7,0,1958,2015,98168,47.4913,-122.318,2015,5,6,13.041690755808414
469950.0,5,2.0,1220.0,4200,1.0,0,0,4,6,130,1921,2014,98105,47.6677,-122.321,2014,9,30,6.721236796045126
525000.0,3,1.5,1840.0,10956,1.0,0,0,4,8,0,1970,2015,98033,47.6746,-122.164,2015,4,22,14.807795605749696
787500.0,2,2.5,2390.0,6928,2.0,0,3,4,8,580,1949,32,98146,47.5101,-122.391,2014,9,2,11.665703967887325
485000.0,4,2.5,3710.0,15935,1.0,0,0,3,10,1580,2005,2015,98001,47.3528,-122.267,2015,4,16,28.837052504272606
310000.0,2,1.0,750.0,5379,1.0,0,0,3,6,0,1919,2015,98118,47.5324,-122.272,2015,4,7,9.651316486339713
280000.0,5,2.0,2110.0,7919,1.0,0,0,3,7,1000,1966,2014,98118,47.5164,-122.267,2014,10,10,11.398857169751496
200000.0,4,1.0,1020.0,42966,1.5,0,0,4,6,0,1922,2015,98072,47.7617,-122.11,2015,4,2,24.00301348196854
490000.0,3,2.5,3080.0,7363,2.0,0,0,3,9,0,2006,2014,98055,47.4473,-122.205,2014,10,10,20.368367495966165
146000.0,3,1.0,900.0,4770,1.0,0,0,3,6,0,1969,5,98023,47.3038,-122.362,2014,12,31,33.88704865111069
500000.0,5,3.0,3720.0,25474,2.0,0,4,3,9,1630,1986,2014,98001,47.3296,-122.256,2014,11,20,31.524841928133352
242500.0,3,1.0,940.0,7380,1.0,0,0,3,6,0,1959,2014,98058,47.4516,-122.175,2014,9,10,21.144733656626112
324950.0,3,1.0,1040.0,7288,1.0,0,0,3,7,0,1959,2014,98125,47.7287,-122.311,2014,10,6,13.54124717896108
231500.0,2,1.0,1000.0,7615,1.0,0,0,4,6,0,1943,2015,98056,47.49,-122.191,2015,4,16,17.007981374255383
300000.0,3,2.5,2080.0,9827,2.0,0,0,3,8,0,1989,2014,98023,47.3058,-122.394,2014,5,29,33.894413037876234
545000.0,4,2.5,2500.0,50595,2.0,0,0,3,9,0,1997,2014,98045,47.4736,-121.731,2014,12,2,47.75027718109714
350000.0,3,1.0,1050.0,8583,1.0,0,0,5,6,0,1955,2015,98133,47.7451,-122.339,2015,2,17,15.24607996502692
467100.0,3,1.75,1620.0,8645,1.0,0,0,3,7,430,1973,2014,98052,47.6651,-122.151,2014,5,23,15.189035590544677
180000.0,3,1.0,1610.0,8500,1.5,0,0,3,7,0,1959,2015,98032,47.3717,-122.297,2015,4,8,26.432829343354317
749000.0,4,1.5,2130.0,5000,2.0,0,0,4,8,0,1920,2014,98144,47.5828,-122.291,2014,7,10,4.339186514852131
245000.0,3,2.5,1460.0,11593,2.0,0,0,3,7,0,1989,2014,98023,47.2984,-122.385,2014,10,9,34.630688963001184
260000.0,5,1.0,1600.0,7350,1.0,0,0,5,7,0,1962,2014,98031,47.3943,-122.196,2014,8,19,25.961703802441313
490000.0,3,3.0,1730.0,2940,3.0,0,0,3,7,0,1985,2014,98117,47.6911,-122.392,2014,6,7,10.172537143259197
565000.0,4,2.5,2280.0,4602,2.0,0,0,3,8,0,2003,2014,98075,47.5895,-122.019,2014,8,27,23.795642952743325
330000.0,4,2.25,2430.0,7490,2.0,0,0,3,8,0,1983,2014,98058,47.4406,-122.139,2014,8,25,23.738121574646602
295000.0,3,1.0,1380.0,7575,1.0,0,0,4,7,0,1963,2014,98056,47.5139,-122.187,2014,11,4,15.268170184052055
725000.0,3,1.5,1790.0,6000,1.5,0,0,4,7,0,1903,2014,98115,47.6754,-122.325,2014,10,9,7.531708151202652
1135000.0,4,2.5,3370.0,10602,2.0,0,0,3,10,0,1999,2014,98007,47.6591,-122.147,2014,9,3,15.200847810744008
680000.0,3,2.25,2920.0,6300,1.0,0,0,3,8,1210,1956,2014,98177,47.7065,-122.37,2014,8,4,11.257719519512456
490000.0,2,1.0,2180.0,9300,1.0,0,0,4,7,1090,1947,2014,98177,47.7032,-122.371,2014,10,30,10.919284661452792
635000.0,3,1.75,1480.0,6985,1.5,0,0,4,7,280,1926,2015,98117,47.686,-122.374,2015,4,27,9.146689165858373
750000.0,3,2.5,2350.0,213008,1.5,0,0,4,9,0,1979,2015,98022,47.1622,-121.971,2015,4,6,56.6485828589007
330000.0,4,2.25,2440.0,8098,2.0,0,0,3,8,0,1983,2014,98023,47.3126,-122.346,2014,12,9,32.85852112907605
270000.0,3,2.5,1350.0,1189,2.0,0,0,3,7,270,2007,2015,98106,47.5218,-122.358,2015,3,24,9.738318534636916
340000.0,3,2.25,1970.0,3716,2.0,0,0,3,7,0,1997,2014,98056,47.4907,-122.167,2014,5,14,18.15092558188525
413252.0,3,0.75,1110.0,3960,1.0,0,0,3,7,0,1951,2015,98117,47.6834,-122.366,2015,3,4,8.69505947865178
600000.0,4,2.75,2950.0,5803,2.0,0,0,3,9,0,2007,2015,98028,47.7368,-122.231,2015,2,10,16.306686597387305
726888.0,5,3.0,2970.0,7261,2.0,0,0,3,9,0,1999,2015,98075,47.5994,-122.019,2015,4,15,23.723530478194057
285000.0,2,1.0,720.0,6400,1.0,0,0,4,6,0,1943,2014,98126,47.5286,-122.368,2014,12,6,9.167460179907822
365000.0,2,1.0,770.0,5680,1.0,0,0,4,6,0,1929,2015,98117,47.6951,-122.366,2015,2,6,9.955237292290581
295000.0,4,2.0,1650.0,7200,1.0,0,0,3,7,0,1964,2015,98133,47.7543,-122.344,2015,3,9,16.27980747352636
460000.0,3,2.25,1620.0,7350,1.0,0,0,3,7,450,1969,2015,98034,47.7248,-122.179,2015,3,18,17.475626677432743
230000.0,3,1.5,1510.0,10588,1.5,0,0,3,7,0,1947,2014,98198,47.3775,-122.319,2014,9,25,25.660640745922166
337000.0,3,1.0,1070.0,6109,1.0,0,0,5,7,0,1951,2014,98125,47.7207,-122.32,2014,5,22,12.581595146569233
300000.0,3,1.0,1010.0,6300,1.0,0,0,3,7,0,1957,2014,98133,47.7304,-122.352,2014,9,8,13.667060356465697
1964400.0,4,2.5,3370.0,8402,1.0,0,0,5,10,1130,1962,2015,98112,47.6349,-122.29,2015,1,30,4.516391004305019
360000.0,4,2.5,2000.0,5500,2.0,0,0,3,8,0,2003,2014,98038,47.3552,-122.014,2014,12,10,37.050797832992714
585000.0,3,2.5,2060.0,10839,2.0,0,0,3,8,0,1987,2015,98029,47.5675,-122.016,2015,3,16,24.35662220140764
182700.0,3,2.25,1740.0,6650,1.0,0,0,3,7,500,1978,2014,98023,47.2979,-122.379,2014,10,8,34.64013290570344
305000.0,3,2.25,1740.0,6650,1.0,0,0,3,7,500,1978,2015,98023,47.2979,-122.379,2015,4,28,34.64013290570344
309950.0,3,2.5,1880.0,7838,2.0,0,0,3,7,0,1994,2014,98055,47.4439,-122.19,2014,5,5,21.255958386760973
550000.0,3,1.0,960.0,12527,1.0,0,0,3,7,0,1972,2015,98033,47.6891,-122.203,2015,3,16,13.390944055747374
825000.0,3,2.5,3280.0,26413,1.0,0,3,3,11,610,1985,2014,98074,47.6395,-122.05,2014,11,11,21.65670310644396
998500.0,2,1.0,1570.0,4400,1.5,0,0,4,8,0,1914,2014,98122,47.6112,-122.293,2014,10,1,3.1808612618502115
644500.0,4,2.5,2990.0,5342,2.0,0,0,3,8,0,2004,2014,98074,47.6124,-122.009,2014,11,1,24.45575321984346
320000.0,3,2.0,1250.0,8636,1.0,0,0,5,7,0,1968,2015,98059,47.5066,-122.159,2015,1,12,17.3758319778485
266950.0,3,2.5,1920.0,4803,2.0,0,0,3,7,0,2005,2014,98042,47.3745,-122.127,2014,10,15,30.31222244098977
633100.0,4,2.5,2470.0,33305,2.0,0,0,3,9,0,1993,2014,98053,47.6303,-121.99,2014,5,14,25.98920265682936
395000.0,2,1.0,960.0,6700,1.0,0,0,3,7,0,1951,2014,98103,47.6955,-122.357,2014,8,5,9.864616267921058
259250.0,3,1.0,940.0,5904,1.0,0,0,3,6,0,1947,2015,98103,47.699,-122.35,2015,3,16,10.17811329478181
300000.0,3,1.0,1260.0,5000,1.0,0,0,4,6,0,1968,2014,98014,47.6492,-121.915,2014,11,6,31.817760017521366
413000.0,3,1.75,2280.0,139392,1.0,0,0,3,8,0,1977,2015,98092,47.291,-122.118,2015,2,20,38.848894417982784
435000.0,3,2.25,1740.0,8491,1.0,0,0,3,8,500,1958,2014,98177,47.7758,-122.379,2014,8,1,18.94332251341674
500000.0,4,2.75,2630.0,15000,1.0,0,0,4,7,940,1976,2014,98072,47.7425,-122.089,2014,10,3,23.73443285839158
402000.0,4,1.75,2430.0,5481,1.0,0,0,3,8,1000,1953,2014,98108,47.5569,-122.298,2014,8,1,6.330355071528229
777700.0,3,2.5,2260.0,213008,1.5,0,0,3,10,0,1995,2015,98070,47.4096,-122.449,2015,5,1,23.661277733522734
580000.0,2,1.5,1220.0,5000,1.0,0,2,4,7,0,1938,2015,98103,47.6624,-122.348,2015,3,23,6.123524864081272
570000.0,3,1.75,2580.0,40392,1.0,0,0,3,9,1190,1986,2014,98072,47.7637,-122.134,2014,9,8,22.9445041289856
174950.0,2,1.0,730.0,6000,1.0,0,0,3,6,0,1950,29,98198,47.3832,-122.3,2014,12,8,25.13729518572856
300000.0,2,1.0,760.0,3001,1.0,0,0,3,6,0,1913,2014,98144,47.5874,-122.311,2014,5,7,2.921855439322238
435000.0,3,1.5,1740.0,6988,1.0,0,0,3,7,140,1950,2014,98133,47.7211,-122.33,2014,9,23,12.580652522648272
840000.0,4,2.5,3420.0,8405,2.0,0,0,3,10,0,2000,2014,98074,47.6328,-122.064,2014,5,28,20.50992540860938
469000.0,5,2.5,2240.0,7543,1.0,0,0,3,7,1100,1966,2014,98177,47.7756,-122.372,2014,6,18,18.83764527612559
870000.0,4,1.75,1920.0,3600,2.0,0,0,4,8,0,1907,2014,98119,47.6382,-122.368,2014,11,12,4.161979743421394
532000.0,4,1.75,2020.0,7029,1.0,0,0,4,7,590,1979,2014,98052,47.6983,-122.127,2014,6,4,18.544805120380452
455000.0,4,1.5,1880.0,11400,1.0,0,0,3,7,600,1955,2015,98177,47.7718,-122.381,2015,3,26,18.532573162238982
201000.0,3,1.0,1010.0,25277,1.0,0,0,5,5,0,1961,2014,98019,47.7242,-121.951,2014,7,31,31.53582715265532
649000.0,5,3.25,3990.0,13087,2.0,0,0,3,9,1590,1991,2014,98042,47.3632,-122.061,2014,9,23,34.138847702084135
445500.0,2,1.75,1390.0,6670,1.0,0,0,3,6,670,1941,2015,98115,47.6914,-122.308,2015,5,24,9.492902637914247
475000.0,3,2.0,1230.0,11502,1.0,0,0,4,7,0,1984,2014,98052,47.7017,-122.127,2014,5,27,18.751745799824867
590000.0,4,2.5,2940.0,29013,2.0,0,0,3,10,0,1992,2015,98077,47.7635,-122.044,2015,4,30,27.82029038492692
565000.0,4,1.5,2190.0,8296,2.0,0,0,3,7,0,1935,52,98136,47.5158,-122.385,2015,2,24,10.914114445734095
110000.0,1,1.0,640.0,10280,1.0,0,0,2,5,0,1920,2014,98126,47.5144,-122.368,2014,9,15,10.696854796471682
375000.0,3,2.5,1670.0,7740,1.0,0,0,3,7,540,1974,2014,98126,47.5222,-122.37,2014,12,19,9.8934066088553
255000.0,3,1.5,1240.0,8528,1.0,0,0,4,7,0,1967,2014,98058,47.4478,-122.157,2014,7,18,22.278197286434605
315000.0,5,1.75,1850.0,14800,1.5,0,0,3,6,90,1937,2015,98168,47.4935,-122.321,2015,4,29,12.777577161259986
496600.0,4,2.25,2020.0,8400,1.0,0,0,4,8,670,1961,2014,98006,47.5488,-122.171,2014,11,20,13.96387685387236
380000.0,3,1.0,1020.0,4800,1.0,0,0,3,7,0,1944,2014,98118,47.5615,-122.272,2014,7,14,7.0138667799016545
338950.0,3,1.75,1610.0,22496,1.0,0,0,4,7,0,1974,2014,98042,47.3443,-122.073,2014,11,10,35.32838900587126
542500.0,5,3.5,2730.0,42500,1.0,0,0,3,8,1200,1989,2014,98027,47.4587,-121.996,2014,10,19,30.39745112751282
739000.0,5,2.5,2840.0,5000,1.0,0,0,4,7,1220,1913,2014,98144,47.5817,-122.291,2014,8,16,4.419226402415939
549000.0,4,1.75,1290.0,3060,2.0,0,0,4,7,0,1906,2014,98103,47.6798,-122.348,2014,6,19,8.040037302974513
252000.0,3,2.25,1670.0,7881,1.0,0,0,4,7,480,1977,2014,98031,47.4105,-122.18,2014,6,24,24.863106076550434
1698890.0,4,4.5,3860.0,15246,2.0,0,4,3,11,920,2004,2014,98006,47.56,-122.161,2014,9,22,14.11173257163401
735000.0,4,1.75,2460.0,5100,1.5,0,0,5,7,1010,1909,2014,98115,47.6782,-122.3,2014,6,11,8.23713791227147
270000.0,4,2.5,1660.0,8063,1.0,0,0,4,7,0,1978,2014,98198,47.3761,-122.32,2014,7,9,25.81271494077117
1964400.0,3,2.5,3420.0,8700,1.0,0,0,3,9,530,1951,2015,98112,47.6352,-122.29,2015,2,4,4.538534814203171
155000.0,2,1.0,1010.0,43056,1.5,0,0,3,5,0,1990,2014,98014,47.7105,-121.316,2014,10,10,77.17497381100958
469000.0,4,2.5,2240.0,5624,1.0,0,0,3,7,720,1961,2015,98108,47.5574,-122.308,2015,3,2,5.985422590810126
305000.0,4,2.25,2340.0,5250,2.0,0,0,5,7,0,1965,2015,98118,47.5183,-122.266,2015,1,8,11.24483924817833
675000.0,3,1.75,1920.0,4500,1.0,0,0,5,7,960,1924,2014,98107,47.6645,-122.357,2014,7,10,6.490602538397934
931000.0,3,2.5,2460.0,6600,1.5,0,0,4,8,900,1929,2014,98109,47.6364,-122.351,2014,12,31,3.3721717898352885
385000.0,3,1.0,1470.0,11398,1.0,0,0,3,8,0,1950,2015,98155,47.746,-122.296,2015,2,5,15.621152638522805
815000.0,3,2.5,3400.0,12442,2.0,0,0,3,9,0,2001,2015,98075,47.5611,-122.032,2015,2,14,23.32855836201177
531000.0,3,2.25,1910.0,8390,1.0,0,0,3,7,0,1979,2015,98034,47.73,-122.216,2015,3,30,16.236228115632507
386500.0,4,1.0,1400.0,3600,1.0,0,0,4,6,700,1901,2015,98144,47.5972,-122.295,2015,3,23,3.242679406628334
475580.0,3,1.75,1520.0,11085,1.0,0,0,3,8,0,1983,2014,98074,47.646,-122.068,2014,6,26,20.462276910175774
358000.0,2,1.0,930.0,5077,1.0,0,0,3,6,0,1939,2014,98133,47.7095,-122.35,2014,8,20,11.33938849068705
677500.0,5,1.0,2340.0,4730,2.0,0,0,3,8,530,1918,2014,98116,47.5895,-122.385,2014,10,22,4.266051721156848
868500.0,3,2.5,2920.0,3942,3.0,0,0,3,10,0,2008,2014,98056,47.531,-122.204,2014,5,8,13.044851335810957
599380.0,3,1.75,1270.0,7350,1.0,0,0,4,7,0,1967,2015,98005,47.6046,-122.168,2015,2,9,12.53824667980864
712000.0,4,2.25,2450.0,11960,1.0,0,0,3,10,0,1979,2014,98074,47.6351,-122.06,2014,10,8,20.842013691660057
350000.0,5,1.75,1380.0,7620,1.0,0,0,3,7,200,1955,2015,98106,47.5279,-122.345,2015,4,30,8.938653700067785
875000.0,4,2.0,2520.0,6000,1.0,0,0,3,8,1120,1921,7,98103,47.6767,-122.35,2014,5,10,7.718065805521551
365000.0,3,2.25,2290.0,7350,2.0,0,0,3,8,0,1988,2015,98058,47.429,-122.162,2015,3,4,23.776635317412506
452000.0,4,2.0,1660.0,6150,1.0,0,0,3,6,810,1945,2014,98126,47.5371,-122.368,2014,5,21,8.26090693609202
915000.0,3,2.75,2800.0,9750,1.0,0,0,5,7,1400,1957,2015,98004,47.5862,-122.202,2015,2,17,10.275642959165449
482500.0,3,2.5,1690.0,3068,2.0,0,0,3,7,0,2005,2015,98053,47.6763,-122.028,2015,1,5,24.232847982674727
425000.0,3,1.0,1180.0,7200,1.5,0,0,4,7,0,1949,2014,98133,47.7121,-122.333,2014,10,14,11.575084129038647
460000.0,2,1.75,1390.0,4160,1.0,0,0,5,6,600,1916,2014,98105,47.6681,-122.324,2014,12,11,6.733552886794289
666570.0,4,2.0,2320.0,7400,1.5,0,0,5,7,700,1913,2014,98118,47.5558,-122.269,2014,7,20,7.637894839422965
390000.0,3,2.25,2270.0,32112,1.0,0,0,4,8,530,1980,2014,98042,47.3451,-122.094,2014,10,14,34.39734223902424
650000.0,4,1.75,2640.0,8215,1.0,0,0,4,7,1140,1966,2014,98008,47.5819,-122.125,2014,10,9,16.024883706519535
305000.0,3,2.0,1680.0,8487,1.0,0,0,3,7,0,1993,2014,98022,47.1959,-122.01,2014,10,1,51.95023125015202
250000.0,3,1.0,990.0,8100,1.0,0,0,3,6,0,1949,2014,98146,47.4839,-122.341,2014,8,5,13.80767845531399
438800.0,4,2.5,2770.0,4432,2.0,0,0,3,9,0,2004,2015,98058,47.4541,-122.117,2015,4,6,23.689396990724646
290000.0,2,1.0,950.0,5650,1.0,0,0,5,6,0,1943,2014,98118,47.5149,-122.257,2014,12,15,11.899558814054451
324950.0,4,2.0,2160.0,4800,2.0,0,0,4,7,870,1929,2015,98055,47.4777,-122.212,2015,5,1,17.188208624897303
453000.0,3,2.5,1650.0,1838,2.0,0,0,4,7,380,1991,2014,98107,47.6666,-122.367,2014,12,1,6.937466057036174
556000.0,3,1.0,1800.0,4005,1.5,0,0,4,7,640,1929,2014,98117,47.6876,-122.38,2014,9,19,9.465512194161056
315000.0,3,2.0,1660.0,11135,1.0,0,0,3,8,0,1971,2014,98045,47.4897,-121.787,2014,11,18,43.19330890071905
445830.0,3,2.5,1870.0,5449,2.0,0,0,3,8,0,2003,2014,98011,47.7557,-122.22,2014,5,27,18.547645107715645
1260000.0,3,3.5,3220.0,3960,2.0,0,4,3,10,460,1991,2014,98116,47.5909,-122.384,2014,10,10,4.126431799550274
287200.0,3,3.0,1850.0,19966,1.0,0,0,4,7,760,1992,2014,98038,47.3493,-122.034,2014,5,2,36.60389427969102
525000.0,4,1.5,1580.0,6360,1.5,0,0,3,7,290,1945,2014,98115,47.6873,-122.286,2014,9,23,9.55472769440037
1135000.0,4,4.25,4590.0,17621,2.0,0,0,3,10,1430,2003,2014,98033,47.6973,-122.205,2014,12,26,13.91517454089162
381000.0,3,1.75,2700.0,18246,1.0,0,0,4,7,1190,1967,2014,98059,47.4817,-122.097,2014,10,10,22.734003024821142
360000.0,3,1.75,1020.0,7020,1.5,0,0,4,7,0,1953,2014,98155,47.7362,-122.314,2014,6,6,14.341586296171528
619000.0,5,3.5,2950.0,2932,3.0,0,0,3,8,0,2004,2015,98144,47.5923,-122.298,2015,5,4,3.2891681879668053
535000.0,2,1.75,1780.0,213008,1.0,0,0,4,8,0,1976,2015,98038,47.4158,-122.002,2015,2,19,32.907975435844705
402000.0,2,1.0,710.0,5100,1.0,0,0,5,7,0,1905,2014,98117,47.6765,-122.381,2014,10,9,8.353739291659418
600000.0,4,3.5,4300.0,70407,2.0,0,0,3,10,1590,1992,2014,98058,47.4472,-122.092,2014,11,10,25.55564826063551
549950.0,3,2.5,2080.0,8690,1.0,0,0,3,8,650,1974,2014,98166,47.4424,-122.344,2014,9,10,18.42726483740305
300000.0,4,2.0,2360.0,7440,1.0,0,0,3,7,1180,1955,2014,98178,47.5044,-122.245,2014,8,20,13.361196570930055
